Orden,Nombre,Freq1,Freq2
4383,RAMATOULAYE,177 ,"28,2"
4384,SILVIA TERESA,177 ,"45,8"
4385,SOFIA ALEXANDRA,177 ,"14,6"
4386,TING,177 ,"28,0"
4387,XIAOXIAO,177 ,"31,1"
4388,ADRIANNA,176 ,"14,3"
4389,AFRA,176 ,"23,0"
4390,AILIN,176 ,"17,5"
4391,ANJARA,176 ,"24,2"
4392,CAMILA BELEN,176 ,"20,5"
4393,CARMEN VANESA,176 ,"37,6"
4394,CRISTINA GABRIELA,176 ,"32,1"
4395,DANUTA,176 ,"55,1"
4396,ERIKA PATRICIA,176 ,"34,7"
4397,IBALLA,176 ,"27,0"
4398,JEANNE,176 ,"48,6"
4399,JESSICA ANDREA,176 ,"26,7"
4400,JIANFEN,176 ,"45,5"
4401,ROCIO CINTA,176 ,"37,3"
4402,SANTOS,176 ,"65,3"
4403,SIRINE,176 ,"9,1"
4404,SOHAILA,176 ,"20,9"
4405,SONIA BELEN,176 ,"42,6"
4406,ZITA,176 ,"49,4"
4407,ANA VALERIA,175 ,"22,7"
4408,ANDREEA MIHAELA,175 ,"27,2"
4409,ANGIE CAROLINA,175 ,"24,0"
4410,AUDELINA,175 ,"74,8"
4411,BERNABEA,175 ,"73,4"
4412,CANDELARIA MARIA,175 ,"50,8"
4413,FRANCISCA ROSARIO,175 ,"58,8"
4414,JOSEFA ROCIO,175 ,"48,4"
4415,JUANA MARGARITA,175 ,"59,5"
4416,LU,175 ,"28,4"
4417,MARIA ILDA,175 ,"64,9"
4418,MARLENI,175 ,"43,8"
4419,PATIENCE,175 ,"39,9"
4420,RINAD,175 ,"3,3"
4421,ROSIBEL,175 ,"39,0"
4422,SANDY,175 ,"33,1"
4423,SCHEREZADE,175 ,"28,1"
4424,SOTERA,175 ,"75,6"
4425,ALBA CRISTINA,174 ,"29,2"
4426,AMPARO PILAR,174 ,"57,0"
4427,ARBIA,174 ,"48,8"
4428,CARLA ALEJANDRA,174 ,"24,9"
4429,CRISTINA TERESA,174 ,"41,2"
4430,DOLORES JOSEFA,174 ,"64,9"
4431,DOMINIKA,174 ,"26,4"
4432,FRANCISCA JOSE,174 ,"50,0"
4433,HONORATA,174 ,"73,3"
4434,HORIA,174 ,"46,2"
4435,LAURA CECILIA,174 ,"39,4"
4436,LESIA,174 ,"39,3"
4437,LUDOVICA,174 ,"32,7"
4438,MARIA CASTAÑAR,174 ,"52,2"
4439,MARIA JOVITA,174 ,"66,9"
4440,NA,174 ,"32,4"
4441,NOURIA,174 ,"35,9"
4442,RIHANNA,174 ,"6,6"
4443,SARAH ELIZABETH,174 ,"39,1"
4444,SEHILA,174 ,"29,2"
4445,SILVIA CAROLINA,174 ,"38,1"
4446,TLAITMAS,174 ,"57,0"
4447,XANTAL,174 ,"21,4"
4448,ANA FE,173 ,"52,3"
4449,ANGELA LUCIA,173 ,"35,0"
4450,BENICIA,173 ,"71,5"
4451,CLAUDIA GABRIELA,173 ,"34,9"
4452,HILARY,173 ,"33,8"
4453,INGEBORG,173 ,"70,0"
4454,JENNY CAROLINA,173 ,"34,8"
4455,JUANA BELEN,173 ,"41,9"
4456,LUCIA ANGELES,173 ,"37,7"
4457,LUISA PILAR,173 ,"59,2"
4458,MARIA ERICA,173 ,"41,1"
4459,MARTA VICTORIA,173 ,"35,1"
4460,MIREN IRUNE,173 ,"53,0"
4461,MONTSERRAT MARIA,173 ,"49,9"
4462,MORAIMA,173 ,"44,1"
4463,ROCIO ANGELES,173 ,"35,8"
4464,ROSARIO ANGELES,173 ,"57,0"
4465,SORAIDA,173 ,"40,3"
4466,SUSANA CRISTINA,173 ,"46,9"
4467,UZMA,173 ,"37,2"
4468,ZOILA ROSA,173 ,"58,5"
4469,ANDRA,172 ,"22,1"
4470,BARTOLINA,172 ,"66,5"
4471,ELIECER,172 ,"68,6"
4472,FIDENCIA,172 ,"72,9"
4473,KELLY JOHANNA,172 ,"29,9"
4474,MARIA VIÑAS,172 ,"51,6"
4475,MAYSAE,172 ,"7,5"
4476,PASTORA MARIA,172 ,"35,7"
4477,ROWENA,172 ,"44,2"
4478,SALIMATA,172 ,"24,9"
4479,SOFYA,172 ,"22,4"
4480,XELA,172 ,"13,7"
4481,ADAYA,171 ,"18,7"
4482,ANA FELISA,171 ,"54,6"
4483,AUBA,171 ,"14,3"
4484,CLAUDIA VERONICA,171 ,"40,1"
4485,ELENA ROCIO,171 ,"34,1"
4486,ERHIMO,171 ,"62,2"
4487,ERKUDEN,171 ,"38,7"
4488,EVELYN MARIA,171 ,"22,1"
4489,IUNE,171 ,"13,7"
4490,JANE ELIZABETH,171 ,"59,1"
4491,JUSTYNA,171 ,"35,7"
4492,LAURA VANESA,171 ,"32,6"
4493,MARIA ROBLEDO,171 ,"55,1"
4494,MARIA ROSALBA,171 ,"57,2"
4495,MEL,171 ,"7,1"
4496,REGLA MARIA,171 ,"42,9"
4497,SHANDRA,171 ,"38,5"
4498,ANEU,170 ,"7,4"
4499,ANGELES PILAR,170 ,"58,6"
4500,ANUSKA,170 ,"37,5"
4501,BLANCA MARGARITA,170 ,"56,0"
4502,CARMEN NURIA,170 ,"46,2"
4503,CLAIRE LOUISE,170 ,"42,0"
4504,EKATERINE,170 ,"39,7"
4505,HAZEL,170 ,"52,7"
4506,LIQIN,170 ,"42,9"
4507,LUCIENE,170 ,"43,6"
4508,LUISA ANTONIA,170 ,"58,7"
4509,LYNNE,170 ,"63,6"
4510,MARIA CONSOL,170 ,"60,8"
4511,MARIA OLAYA,170 ,"44,8"
4512,MARIA RENE,170 ,"33,0"
4513,MARIFE,170 ,"51,0"
4514,MIGLENA,170 ,"38,7"
4515,MYRNA,170 ,"50,6"
4516,NIAMA,170 ,"12,1"
4517,NOUHAYLA,170 ,"16,9"
4518,PINO MARIA,170 ,"51,6"
4519,ROSA ESPERANZA,170 ,"54,2"
4520,XIAOJING,170 ,"34,3"
4521,ANA ESTER,169 ,"44,3"
4522,ANA MONTSERRAT,169 ,"49,2"
4523,BAHIA,169 ,"34,4"
4524,CARMEN VERONICA,169 ,"40,6"
4525,CECILIA ISABEL,169 ,"47,6"
4526,CELIA CARMEN,169 ,"39,0"
4527,DAENERYS,169 ,"2,8"
4528,DANNA SOFIA,169 ,"8,1"
4529,DIANA SOFIA,169 ,"21,3"
4530,IWONA,169 ,"43,5"
4531,LEYRE MARIA,169 ,"16,9"
4532,LIYAN,169 ,"38,6"
4533,LUISA MERCEDES,169 ,"57,5"
4534,MARIA LYDIA,169 ,"57,1"
4535,MIREN JOSEBE,169 ,"55,6"
4536,PAULA VALENTINA,169 ,"13,4"
4537,ROMA,169 ,"17,9"
4538,ROSE MARY,169 ,"46,2"
4539,YUNE,169 ,"18,7"
4540,ZAHIDA,169 ,"42,2"
4541,ANCA MARIA,168 ,"34,1"
4542,ARWEN,168 ,"8,3"
4543,CARMEN AMPARO,168 ,"54,1"
4544,GLORIA STELLA,168 ,"52,8"
4545,HANNELORE,168 ,"72,9"
4546,HUDA,168 ,"21,6"
4547,ILDIKO,168 ,"45,3"
4548,ISABEL LUCIA,168 ,"46,2"
4549,JIAJIA,168 ,"20,3"
4550,KAREN VANESSA,168 ,"29,7"
4551,LIYING,168 ,"44,4"
4552,MARIA GLADIS,168 ,"53,5"
4553,MARIA GUACIMARA,168 ,"37,3"
4554,MARIA JOAO,168 ,"42,4"
4555,MARIE FRANCE,168 ,"63,1"
4556,NORA MARIA,168 ,"33,4"
4557,SILVIA LORENA,168 ,"39,0"
4558,SUSAGNA,168 ,"45,7"
4559,XI,168 ,"21,1"
4560,ALONDRA,167 ,"16,1"
4561,ALYSON,167 ,"7,5"
4562,ANDREA ALEXANDRA,167 ,"22,2"
4563,BLASINA,167 ,"62,0"
4564,DANIELA FERNANDA,167 ,"25,3"
4565,DIANDRA,167 ,"24,6"
4566,DOLORES CONCEPCION,167 ,"62,6"
4567,ELMIRA,167 ,"44,1"
4568,EMELY,167 ,"17,5"
4569,EVANGELISTA,167 ,"60,9"
4570,FRANCISCA ROCIO,167 ,"46,8"
4571,GISEL,167 ,"15,1"
4572,IHINTZA,167 ,"18,2"
4573,LAUREN,167 ,"23,9"
4574,MARIA ALBERTA,167 ,"63,5"
4575,MARICARMEN,167 ,"47,9"
4576,MIREN BAKARNE,167 ,"55,2"
4577,SIMONA ELENA,167 ,"36,5"
4578,ADORACION REYES,166 ,"54,1"
4579,ANDREA SOFIA,166 ,"16,6"
4580,ANTONIA ANA,166 ,"57,9"
4581,AYAT,166 ,"10,5"
4582,BATOUL,166 ,"48,0"
4583,CARLA CRISTINA,166 ,"32,9"
4584,CARMEN SONIA,166 ,"46,1"
4585,CINTYA,166 ,"26,0"
4586,ELENA MADALINA,166 ,"29,4"
4587,LAURA RAQUEL,166 ,"35,7"
4588,LEIDY VIVIANA,166 ,"31,2"
4589,LISA MARIE,166 ,"36,7"
4590,MARIA AMANDA,166 ,"50,7"
4591,MARIA APOLONIA,166 ,"59,2"
4592,MARIA DUNIA,166 ,"48,6"
4593,MARISSA,166 ,"43,1"
4594,MARTA ESTHER,166 ,"44,5"
4595,MERCEDES ROCIO,166 ,"39,2"
4596,MONTIEL,166 ,"60,1"
4597,NACIRA,166 ,"36,2"
4598,NANCY ROCIO,166 ,"43,9"
4599,NURIA BELEN,166 ,"39,4"
4600,SANDRA LUCIA,166 ,"40,3"
4601,SANDRA VERONICA,166 ,"41,7"
4602,TERESA ROSARIO,166 ,"56,5"
4603,UMAIMA,166 ,"14,3"
4604,CARMEN ANDREA,165 ,"35,0"
4605,EVA DOLORES,165 ,"44,0"
4606,FLOARE,165 ,"57,2"
4607,GENTZANE,165 ,"35,2"
4608,HARPREET,165 ,"29,0"
4609,JUANA CRUZ,165 ,"63,1"
4610,LISETTE,165 ,"32,8"
4611,MARIA PRECIOSA,165 ,"69,2"
4612,MARTA ALICIA,165 ,"50,4"
4613,MIHAELA CRISTINA,165 ,"34,3"
4614,MIREN SORKUNDE,165 ,"57,3"
4615,NORHAN,165 ,"7,9"
4616,NORMA ISABEL,165 ,"47,8"
4617,NORMA MARIA,165 ,"49,4"
4618,SIMONA MARIA,165 ,"37,5"
4619,SOMIA,165 ,"28,8"
4620,SONA,165 ,"32,7"
4621,VIOLA,165 ,"28,9"
4622,AURORA PILAR,164 ,"55,4"
4623,CRINA,164 ,"37,0"
4624,EDILMA,164 ,"55,6"
4625,ELENA SOFIA,164 ,"24,5"
4626,ESTRELLA MAR,164 ,"43,0"
4627,EUSTASIA,164 ,"80,2"
4628,INMACULADA ROCIO,164 ,"34,0"
4629,JESSICA ELIZABETH,164 ,"31,8"
4630,MAISA,164 ,"16,3"
4631,MARGARET MARY,164 ,"68,2"
4632,MARIA ISABELLA,164 ,"16,1"
4633,MARIA RUBIELA,164 ,"60,3"
4634,MARIANA CARMEN,164 ,"47,0"
4635,MAYSA,164 ,"10,5"
4636,MERCHE,164 ,"46,0"
4637,MIREN BEGOÑE,164 ,"58,0"
4638,NANCY CAROLINA,164 ,"36,0"
4639,OLGA ESTHER,164 ,"55,3"
4640,RAMONA ELENA,164 ,"36,5"
4641,SILA,164 ,"36,3"
4642,SILVIA RAQUEL,164 ,"44,9"
4643,STANISLAVA,164 ,"35,2"
4644,UTE,164 ,"62,4"
4645,VERONICA PILAR,164 ,"38,5"
4646,VIRGINIA CARMEN,164 ,"43,3"
4647,YANELA,164 ,"18,6"
4648,ZLATA,164 ,"15,9"
4649,ANGIE PAOLA,163 ,"23,5"
4650,AURORA ISABEL,163 ,"47,3"
4651,CAMILA VALENTINA,163 ,"8,9"
4652,CAROLINA ALEJANDRA,163 ,"34,5"
4653,CATALINA CARMEN,163 ,"54,4"
4654,CLORINDA,163 ,"70,8"
4655,DARIFA,163 ,"49,3"
4656,EDILIA,163 ,"60,6"
4657,FABIOLA MARIA,163 ,"37,2"
4658,HAYATE,163 ,"36,6"
4659,IBTISSAME,163 ,"25,0"
4660,INSSAF,163 ,"16,4"
4661,IOANA CRISTINA,163 ,"31,8"
4662,JEMIMA,163 ,"33,1"
4663,JIAYING,163 ,"14,7"
4664,KHADIDIATOU,163 ,"25,7"
4665,LEIRE MARIA,163 ,"17,3"
4666,MANOLA,163 ,"64,7"
4667,MARIA ALEXIA,163 ,"31,6"
4668,MARIA CINTIA,163 ,"38,4"
4669,MARIA DOSINDA,163 ,"69,6"
4670,MARIA MIRABELA,163 ,"30,6"
4671,MARIA SALADINA,163 ,"70,0"
4672,MARIA SEGUNDA,163 ,"65,1"
4673,MAXIMIANA,163 ,"74,6"
4674,PENDA,163 ,"29,6"
4675,ROSA INMACULADA,163 ,"49,9"
4676,ROSA MARTA,163 ,"54,2"
4677,SAJIDA,163 ,"39,4"
4678,SANDRA ELENA,163 ,"37,9"
4679,THERESA,163 ,"43,8"
4680,VANESSA CARMEN,163 ,"35,0"
4681,YAISA,163 ,"20,4"
4682,YUAN,163 ,"29,4"
4683,ZULEICA,163 ,"26,8"
4684,ALISHA,162 ,"9,6"
4685,ANA SONIA,162 ,"46,9"
4686,ANA VALENTINA,162 ,"19,9"
4687,ANTONELA,162 ,"25,7"
4688,CLAUDIA XIMENA,162 ,"39,4"
4689,ELZA,162 ,"51,1"
4690,GEMA ROCIO,162 ,"33,9"
4691,HASMIK,162 ,"44,1"
4692,JENNIFER ANN,162 ,"63,0"
4693,LELA,162 ,"43,0"
4694,LIZA,162 ,"31,2"
4695,MARIA CAYETANA,162 ,"44,4"
4696,MARIA VINYET,162 ,"52,1"
4697,NACERA,162 ,"43,5"
4698,NICOLE ALEJANDRA,162 ,"17,5"
4699,PURIFICACION MARIA,162 ,"55,6"
4700,YAHAIRA,162 ,"27,2"
4701,YULISA,162 ,"18,8"
4702,ANA ENCARNACION,161 ,"55,1"
4703,CAROLINA PILAR,161 ,"36,9"
4704,DAYAMI,161 ,"40,5"
4705,ELEN,161 ,"18,9"
4706,FRANCISCA VICTORIA,161 ,"56,1"
4707,JUANA ROCIO,161 ,"47,6"
4708,JULIETH,161 ,"27,2"
4709,MARIA ASTRID,161 ,"46,6"
4710,MARIA CLAUSTRE,161 ,"63,0"
4711,MARIA EDURNE,161 ,"47,1"
4712,MARIA PLACERES,161 ,"69,0"
4713,MARIA SANTA,161 ,"61,5"
4714,MARINA MARIA,161 ,"43,0"
4715,NATALIA ALEJANDRA,161 ,"30,5"
4716,NATALIA PILAR,161 ,"34,8"
4717,PATRICIA ROCIO,161 ,"38,6"
4718,RITA CASSIA,161 ,"48,9"
4719,SOKHNA,161 ,"31,6"
4720,SUELI,161 ,"49,2"
4721,VALVANUZ,161 ,"32,9"
4722,XINYUE,161 ,"13,6"
4723,ANDREA LUCIA,160 ,"23,1"
4724,AZUL,160 ,"12,0"
4725,BLANCA DELIA,160 ,"52,3"
4726,CIELO,160 ,"40,2"
4727,EVA ANGELINA,160 ,"47,4"
4728,JENICA,160 ,"47,6"
4729,JOSEFA JESUS,160 ,"55,2"
4730,LADY JOHANNA,160 ,"33,6"
4731,LORENA BEATRIZ,160 ,"36,9"
4732,MARGA,160 ,"40,9"
4733,MARIA DALIA,160 ,"59,3"
4734,MIKELE,160 ,"20,9"
4735,PATRICIA MARY,160 ,"69,8"
4736,SOODIA,160 ,"63,1"
4737,XEILA,160 ,"19,9"
4738,YOLANDA PILAR,160 ,"48,7"
4739,ADELA CARMEN,159 ,"52,8"
4740,CARLA LORENA,159 ,"27,9"
4741,CHAMA,159 ,"43,4"
4742,COLETTE,159 ,"57,3"
4743,CONSUELO PILAR,159 ,"57,9"
4744,CRISTINA MERCEDES,159 ,"40,2"
4745,GRISEL,159 ,"38,7"
4746,HADIA,159 ,"19,5"
4747,JERUSALEN,159 ,"46,7"
4748,KAREN PATRICIA,159 ,"36,0"
4749,LEOVIGILDA,159 ,"70,4"
4750,MARIA GINESA,159 ,"55,0"
4751,ODILA,159 ,"67,1"
4752,ORLANDA,159 ,"66,1"
4753,PEDRONA,159 ,"66,6"
4754,RUI,159 ,"25,4"
4755,SAHARA,159 ,"32,1"
4756,SUSANA PATRICIA,159 ,"43,8"
4757,TEONA,159 ,"30,2"
4758,YOVANNA,159 ,"33,8"
4759,AGOSTINA,158 ,"25,0"
4760,ALEJANDRA CAROLINA,158 ,"29,0"
4761,CARLA ALEXANDRA,158 ,"27,9"
4762,CARMEN GABRIELA,158 ,"38,3"
4763,CRISTINA DANIELA,158 ,"33,4"
4764,ELISABEHT,158 ,"32,3"
4765,ESTEFANIA MARIA,158 ,"34,0"
4766,EXPEDITA,158 ,"68,5"
4767,FRANCISCA MERCEDES,158 ,"59,6"
4768,GABRIELA CRISTINA,158 ,"30,9"
4769,HOURIYA,158 ,"39,5"
4770,IRAITZ,158 ,"25,1"
4771,ISABEL ELENA,158 ,"47,7"
4772,JUTTA,158 ,"64,7"
4773,KYRA,158 ,"13,4"
4774,LISBET,158 ,"33,5"
4775,LIZHEN,158 ,"44,5"
4776,MARIA LEYRE,158 ,"34,8"
4777,MARIA MONTIEL,158 ,"50,5"
4778,MARIA SIRA,158 ,"62,1"
4779,MARIA VENTURA,158 ,"59,8"
4780,NATALIA CRISTINA,158 ,"31,2"
4781,ROSA MILAGROS,158 ,"53,7"
4782,VARINIA,158 ,"27,2"
4783,XIAOQIN,158 ,"46,2"
4784,YUMEI,158 ,"47,2"
4785,ALEXANDRA PATRICIA,157 ,"34,6"
4786,ANDREA BEATRIZ,157 ,"31,2"
4787,BLANCA ALICIA,157 ,"51,2"
4788,CARMEN ENCARNACION,157 ,"59,9"
4789,CAROLINA BEATRIZ,157 ,"37,2"
4790,CHOROUK,157 ,"9,9"
4791,DAYANA CAROLINA,157 ,"29,2"
4792,FATIMA ZHORA,157 ,"28,7"
4793,FAVOUR,157 ,"21,7"
4794,FRANCINE,157 ,"53,2"
4795,IERA,157 ,"23,9"
4796,JULIE ANNE,157 ,"52,1"
4797,LUCIA MAR,157 ,"26,9"
4798,MARIA CANTO,157 ,"55,7"
4799,NICOLE ALEXANDRA,157 ,"16,1"
4800,PATRICIA ANDREA,157 ,"35,3"
4801,RAFIA,157 ,"37,4"
4802,SUCESO,157 ,"71,7"
4803,SUNITA,157 ,"40,0"
4804,VESELINA,157 ,"40,0"
4805,YOBANA,157 ,"36,9"
4806,DOREEN,156 ,"65,2"
4807,EMMA ROSA,156 ,"54,9"
4808,GLORIA CRISTINA,156 ,"45,4"
4809,GLORIA MARINA,156 ,"51,1"
4810,GOIATZ,156 ,"22,9"
4811,IVETA,156 ,"35,8"
4812,JUSTINIANA,156 ,"74,6"
4813,LIUBA,156 ,"42,1"
4814,LUCIA ALEJANDRA,156 ,"21,3"
4815,LUZ NELLY,156 ,"52,2"
4816,MARIA CAMELIA,156 ,"50,1"
4817,MARIA CLAUDINA,156 ,"64,6"
4818,PATRICIA LORENA,156 ,"37,4"
4819,PAULA ELENA,156 ,"25,9"
4820,RAJWINDER,156 ,"35,4"
4821,SAMAY,156 ,"8,7"
4822,SANDRA ROCIO,156 ,"39,1"
4823,SFIA,156 ,"50,8"
4824,SILVIA ELIZABETH,156 ,"43,4"
4825,AIA,155 ,"11,4"
4826,ANATOLIA,155 ,"69,9"
4827,ANAYA,155 ,"10,4"
4828,BELA,155 ,"18,6"
4829,CESARINA,155 ,"58,8"
4830,ELENA CLAUDIA,155 ,"35,7"
4831,ELENA RAMONA,155 ,"36,4"
4832,ELENA TERESA,155 ,"45,5"
4833,GABRIELA ESTEFANIA,155 ,"25,3"
4834,ISABEL BEATRIZ,155 ,"45,3"
4835,JADIYA,155 ,"21,2"
4836,KIRAN,155 ,"27,9"
4837,LAKBIRA,155 ,"50,3"
4838,LAURA MARGARITA,155 ,"41,9"
4839,LAURA MARINA,155 ,"38,5"
4840,LILIAM,155 ,"30,1"
4841,MAE,155 ,"11,2"
4842,MARIA DORIS,155 ,"57,1"
4843,ONEKA,155 ,"16,1"
4844,PATRICIA EUGENIA,155 ,"47,3"
4845,REHANA,155 ,"41,8"
4846,SOLEDAD CARMEN,155 ,"54,1"
4847,VALERIE ANN,155 ,"70,7"
4848,XUE,155 ,"30,7"
4849,YISEL,155 ,"27,3"
4850,YUXUAN,155 ,"9,4"
4851,ANA PAZ,154 ,"45,2"
4852,ANDREEA IOANA,154 ,"23,8"
4853,ANTA,154 ,"29,4"
4854,BAKARNE,154 ,"48,6"
4855,CASTA,154 ,"68,8"
4856,DANAY,154 ,"32,1"
4857,ELI,154 ,"32,1"
4858,ERIKA ANDREA,154 ,"27,3"
4859,FATIMATA,154 ,"25,3"
4860,FATOUMATA BINTA,154 ,"22,7"
4861,FLORENTINA MARIA,154 ,"49,7"
4862,INARA,154 ,"14,4"
4863,JACQUELINE ANN,154 ,"63,6"
4864,JOANA AINA,154 ,"39,7"
4865,LAIENE,154 ,"13,4"
4866,LALA,154 ,"32,8"
4867,LUISANA,154 ,"26,1"
4868,LUZ AMERICA,154 ,"52,2"
4869,MAGDALENA SOFIA,154 ,"56,2"
4870,MARIA ARGELIA,154 ,"63,0"
4871,MARIA LIBRADA,154 ,"57,5"
4872,MARINA VICTORIA,154 ,"37,1"
4873,MARTA INMACULADA,154 ,"36,9"
4874,MARY ISABEL,154 ,"45,3"
4875,NAIHARA,154 ,"14,1"
4876,SAINZA,154 ,"17,1"
4877,SARITA,154 ,"37,1"
4878,SHABANA,154 ,"40,0"
4879,VICKY,154 ,"31,8"
4880,XIAOHUA,154 ,"45,8"
4881,XINXIN,154 ,"26,0"
4882,XUEMEI,154 ,"43,4"
4883,YUNA,154 ,"9,3"
4884,ALEXANDRA CRISTINA,153 ,"25,4"
4885,CHAHD,153 ,"7,3"
4886,CORAL MARIA,153 ,"27,0"
4887,DARIANA,153 ,"13,8"
4888,ESTEFANIA CARMEN,153 ,"30,5"
4889,EVA VICTORIA,153 ,"34,7"
4890,FARNERS,153 ,"18,0"
4891,FAYZA,153 ,"27,2"
4892,GLADYS BEATRIZ,153 ,"50,0"
4893,JUDIT MARIA,153 ,"31,6"
4894,JUN,153 ,"38,8"
4895,LUCIA CRISTINA,153 ,"35,0"
4896,LUCIA MERCEDES,153 ,"40,8"
4897,LUISA MARGARITA,153 ,"56,4"
4898,LUPE,153 ,"31,8"
4899,MARIA EMILIANA,153 ,"59,0"
4900,MARIA ROMINA,153 ,"36,9"
4901,MARIETTA,153 ,"32,9"
4902,ROSA ALICIA,153 ,"53,5"
4903,STELIANA,153 ,"48,4"
4904,SVIATLANA,153 ,"47,1"
4905,TABATA,153 ,"19,8"
4906,YIXIN,153 ,"14,2"
4907,ZAINA,153 ,"29,0"
4908,ZORIONE,153 ,"43,4"
4909,CARMEN GUADALUPE,152 ,"48,5"
4910,CHRISTA,152 ,"71,1"
4911,CRISTINA ANA,152 ,"44,2"
4912,CRISTINA ANGELES,152 ,"40,0"
4913,DAYSI,152 ,"45,3"
4914,DOUNYA,152 ,"23,3"
4915,ELENA MARGARITA,152 ,"51,3"
4916,ELENA MERCEDES,152 ,"45,5"
4917,ESPERANZA CARMEN,152 ,"46,6"
4918,ESTELITA,152 ,"68,8"
4919,HAYAR,152 ,"15,1"
4920,IRMA MARIA,152 ,"48,5"
4921,JUANA ANGELES,152 ,"61,1"
4922,LEI,152 ,"32,5"
4923,LIZ PAOLA,152 ,"27,6"
4924,MARIA ANDREINA,152 ,"32,3"
4925,MARIA ISABELA,152 ,"17,4"
4926,MARISABEL,152 ,"39,7"
4927,MIHAELA GABRIELA,152 ,"36,5"
4928,SOFIA CAROLINA,152 ,"22,4"
4929,SOFIA CRISTINA,152 ,"23,3"
4930,SOUMIYA,152 ,"30,7"
4931,TAMARI,152 ,"32,7"
4932,VANESSA ALEXANDRA,152 ,"28,7"
4933,ADRIANA ELENA,151 ,"34,6"
4934,ADRIANA MARCELA,151 ,"37,3"
4935,ANTONIA ROSARIO,151 ,"58,8"
4936,BLANCA PILAR,151 ,"43,3"
4937,CLAUDIA DANIELA,151 ,"33,4"
4938,FRANCISCA BELEN,151 ,"41,9"
4939,GICA,151 ,"50,8"
4940,GOIZEDER,151 ,"24,6"
4941,HEATHER,151 ,"51,2"
4942,ISABEL CONCEPCION,151 ,"57,1"
4943,JOSEFA AMPARO,151 ,"64,0"
4944,JURGITA,151 ,"39,3"
4945,LEIZE,151 ,"6,0"
4946,LISSET,151 ,"29,4"
4947,MANDY,151 ,"40,6"
4948,MARIA PROVIDENCIA,151 ,"61,8"
4949,MARIA SATURNINA,151 ,"64,4"
4950,MONICA GABRIELA,151 ,"36,5"
4951,MUNA,151 ,"26,6"
4952,NASREEN,151 ,"48,1"
4953,NICOLE ANDREA,151 ,"19,7"
4954,NICOLLE,151 ,"14,8"
4955,PABLA,151 ,"73,0"
4956,REPOSO,151 ,"73,4"
4957,ROSA JOSEFA,151 ,"65,0"
4958,SUSANA ELENA,151 ,"50,9"
4959,WIAME,151 ,"12,5"
4960,ADELAIDA MARIA,150 ,"46,5"
4961,AIHUA,150 ,"51,2"
4962,AMPARO CARMEN,150 ,"57,3"
4963,ANA ARACELI,150 ,"46,8"
4964,ANA CATARINA,150 ,"28,5"
4965,ANA MONICA,150 ,"43,7"
4966,ANTONIA MERCEDES,150 ,"61,6"
4967,AOUICHA,150 ,"54,5"
4968,BEATRIZ CRISTINA,150 ,"42,3"
4969,BENILDA,150 ,"66,4"
4970,BLANCA ROCIO,150 ,"37,0"
4971,DAYANNA,150 ,"14,6"
4972,ELIONOR,150 ,"46,5"
4973,GAROA,150 ,"17,5"
4974,KEYRA,150 ,"7,8"
4975,KRISTEL,150 ,"27,5"
4976,MARIA LEOCADIA,150 ,"61,5"
4977,MIAOMIAO,150 ,"29,8"
4978,MILKA,150 ,"46,5"
4979,MIRIAM ISABEL,150 ,"37,7"
4980,NESRIN,150 ,"18,8"
4981,NURIA MONTSERRAT,150 ,"44,5"
4982,PAULA ROCIO,150 ,"22,3"
4983,PURIFICACIO,150 ,"67,5"
4984,RAQUEL PILAR,150 ,"40,2"
4985,TERESA NIÑO JESUS,150 ,"61,2"
4986,YARISA,150 ,"17,4"
4987,ALESANDRA,149 ,"27,0"
4988,ANA FATIMA,149 ,"42,3"
4989,ANDREA NICOLE,149 ,"18,0"
4990,CRIPTANA,149 ,"68,6"
4991,CRISTINA BELEN,149 ,"37,7"
4992,DOLORES ENCARNACION,149 ,"60,6"
4993,ELENA ROXANA,149 ,"30,4"
4994,EYRA,149 ,"4,1"
4995,FRANCISCA LUISA,149 ,"59,4"
4996,GLORIA TERESA,149 ,"54,9"
4997,ISABEL PATRICIA,149 ,"42,8"
4998,JULIA CRISTINA,149 ,"40,6"
4999,KARINA MARIA,149 ,"24,6"
5000,MANJIT,149 ,"43,3"
5001,MARIA BASILISA,149 ,"65,3"
5002,MARIA HERMELINDA,149 ,"60,7"
5003,MIREN ELIXABETE,149 ,"56,0"
5004,MIREN ZURIÑE,149 ,"49,3"
5005,NOA MARIA,149 ,"12,3"
5006,SARA INES,149 ,"37,4"
5007,SATURIA,149 ,"76,8"
5008,SUFEN,149 ,"46,1"
5009,XIUQIN,149 ,"47,8"
5010,YADHIRA,149 ,"13,1"
5011,ADOSINDA,148 ,"74,9"
5012,ANDREEA MADALINA,148 ,"23,9"
5013,BANESA,148 ,"37,6"
5014,EL ALIA,148 ,"46,5"
5015,ENA,148 ,"27,9"
5016,ENEA,148 ,"12,2"
5017,GHALIA,148 ,"37,3"
5018,GRACIA PATRICIA,148 ,"43,6"
5019,HAJIBA,148 ,"38,3"
5020,HUA,148 ,"42,9"
5021,IBANA,148 ,"40,3"
5022,JENNIFER CAROLINA,148 ,"28,1"
5023,KAREN TATIANA,148 ,"23,4"
5024,LAURA BELEN,148 ,"32,4"
5025,LAURA VIRGINIA,148 ,"37,7"
5026,LISET,148 ,"31,4"
5027,MARIA MARTHA,148 ,"51,3"
